emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0.0006786306525933001,3.7208185787619196e-05,618.858962609938,1840.9572021920583,4.345064163208008,0.0006097104211565,0.0014380107615135002,4.270703448649332e-06,0.0020519918861189
