emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
6.166041394827468e-07,6.57775257189634e-08,11.790110627464353,284.98750415094776,0.0,1.3491979639035686e-06,1.1368464857890476e-06,2.0277319445810014e-09,1.8644408211346527e-06
