emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
6.286141826306218e-07,5.98541431296235e-08,12.935206656409177,261.4318906807261,0.0,1.1312726325647602e-06,1.4606174349477587e-06,5.286792708818612e-09,1.9007558785151346e-06
