emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
3.566035457504592e-13,4.9892142343615146e-14,137.23707403771584,47148.075112262755,0.0,1.212713586842288e-12,3.5168656042863793e-12,1.723616451054785e-17,3.260393294340375e-12
