emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0.00066945345025943,2.4063685746425288e-05,1842.5433131520963,2004.0866176752484,8.341197967529297,0.0009552060637753508,0.0010628638502869,6.1726438241696325e-06,0.0020242425578865
