project_name,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
10,2.6697315100187583e-05,2.2090768392987944e-05,188.57659674953885,204.3281513633229,1.021934795379639,4.397228756669051e-05,3.643452915156331e-05,3.1849941267217346e-07,8.072531613092196e-05
25,4.048574456279161e-05,2.2644531016179435e-05,197.41967492049375,285.39341716908535,1.0220080375671388,6.192850265387267e-05,6.001132578887791e-05,4.778947014133648e-07,0.00012241772314412001
50,7.243163012106471e-05,2.2459078803913498e-05,193.00625009337324,483.99371231862614,1.022044658660889,0.00010946835174122,0.00010865775359572,8.871631305484407e-07,0.00021901326846754003
100,0.00013673712483062002,2.2544624729624518e-05,190.14939994847586,0.0,1.022044658660889,0.00020530997780337997,0.00020645449849745998,1.6908688290117465e-06,0.00041345534512987993
150,0.00020376847010355998,2.2647365930315968e-05,196.00176678856218,0.0,1.022044658660889,0.0003053297860969,0.00030828602440628,2.5238314382862457e-06,0.00061613964194158
200,0.00027129073834716,2.2639664961022546e-05,200.82770203813652,298.847902457661,1.022044658660889,0.0004065085182065,0.00041043138390078,3.368452282894007e-06,0.0008203083543902
