emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
6.262108778400651e-07,8.159733316967997e-08,5.758066445137842,97.85004836827113,0.0,1.3560343321605062e-06,1.3069493607372963e-06,7.869615730095023e-09,1.893488947788971e-06
