emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
1.3823382704405027e-12,5.166744908662919e-14,224.87063708621955,23754.704115387285,6.7055225372314455e-09,8.224349436427727e-13,1.0205832566195949e-11,1.8758944303705073e-17,1.263859117937836e-11
