emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0.0013956885486643,2.2760305277884988e-05,1918.3885085259012,1652.1260013668295,11.119690704345704,0.0020896405515435,0.0021119679673568003,1.8568637059420176e-05,0.0042201771559604
