emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
3.4480716890792587e-13,9.097397256447263e-16,3.5708789200080755,0.0,0.0,1.127743034765241e-11,4.899638373459582e-12,2.992239756540649e-17,3.152540110036979e-12
