emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0.0003212633242763,3.811994875373678e-05,115.05004930824214,383.8746914002013,0.779414176940918,0.00028336816874986005,0.0006862432156623,1.8002843701759395e-06,0.00097141166878238
