emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
1.4682382241742352e-12,3.559765689832233e-14,162.78493037182852,210103.7084107108,1.609325408935547e-07,2.5805422764337588e-12,8.014228306948763e-12,4.099508167691269e-18,1.3423966524859014e-11
