emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0.0041751580812807,3.858032658771564e-05,250.1632676393557,402.7696346663398,5.128858566284181,0.0036110354296036,0.0089365552047949,7.693564261349178e-05,0.012624526277012299
