emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
4.0231244671312653e-13,4.500160811769059e-15,142.1535518155821,106036.13083214448,0.0,4.267053845459842e-12,2.3085910550751914e-13,3.829121505972789e-17,3.678305555676431e-12
